order_item_id,order_id,book_id,book_title,book_author,quantity,price_at_time,total_price
40644,8974,83,Klara and the Sun,Kazuo Ishiguro,3,27.94,83.82
40645,8974,17,Neuromancer,William Gibson,3,16.83,50.49
40646,8974,33,Gone Girl,Gillian Flynn,3,15.91,47.73
40647,8974,14,Brave New World,Aldous Huxley,2,17.59,35.18
40648,8975,18,Ender's Game,Orson Scott Card,1,14.22,14.22
40649,8975,72,Treasure Island,Robert Louis Stevenson,2,10.63,21.26
40650,8975,93,The Invisible Life of Addie LaRue,V.E. Schwab,1,21.47,21.47
40651,8975,33,Gone Girl,Gillian Flynn,3,18.61,55.83
40652,8975,87,The Midnight Library,Matt Haig,2,16.66,33.32
40653,8975,2,To Kill a Mockingbird,Harper Lee,2,16.83,33.66
40654,8976,7,Jane Eyre,Charlotte Brontë,3,16.03,48.09
40655,8977,50,It,Stephen King,3,19.92,59.76
40656,8977,22,The Hobbit,J.R.R. Tolkien,2,15.0,30.0
40657,8977,23,A Game of Thrones,George R.R. Martin,2,16.31,32.62
40658,8977,52,The Fault in Our Stars,John Green,2,12.67,25.34
40659,8977,71,Anna Karenina,Leo Tolstoy,1,21.44,21.44
40660,8977,77,Life of Pi,Yann Martel,3,15.74,47.22
40661,8978,54,The Perks of Being a Wallflower,Stephen Chbosky,3,11.91,35.73
40662,8978,69,Les Misérables,Victor Hugo,3,29.36,88.08
40663,8978,64,Leaves of Grass,Walt Whitman,2,20.18,40.36
40664,8978,84,The Handmaid's Tale,Margaret Atwood,1,15.38,15.38
40665,8978,99,Such a Fun Age,Kiley Reid,1,19.17,19.17
40666,8978,52,The Fault in Our Stars,John Green,1,14.16,14.16
40667,8978,29,Outlander,Diana Gabaldon,3,20.05,60.15
40668,8979,3,The Catcher in the Rye,J.D. Salinger,1,19.31,19.31
40669,8979,6,The Lord of the Rings: The Fellowship of the Ring,J.R.R. Tolkien,3,20.9,62.7
40670,8979,56,The Republic,Plato,2,16.89,33.78
40671,8979,43,The Book Thief,Markus Zusak,3,16.92,50.76
40672,8979,33,Gone Girl,Gillian Flynn,1,18.68,18.68
40673,8979,94,The Invisible Bridge,Julie Orringer,2,21.19,42.38
40674,8979,82,Circe,Madeline Miller,1,20.33,20.33
40675,8980,100,Anxious People,Fredrik Backman,3,14.6,43.8
40676,8980,7,Jane Eyre,Charlotte Brontë,1,11.9,11.9
40677,8980,84,The Handmaid's Tale,Margaret Atwood,1,16.94,16.94
40678,8980,86,"Where Are You Going, Bernadette",Maria Semple,1,13.31,13.31
40679,8980,21,Harry Potter and the Philosopher's Stone,J.K. Rowling,2,14.98,29.96
40680,8980,28,Sense and Sensibility,Jane Austen,2,15.38,30.76
40681,8980,10,The Odyssey,Homer,3,17.91,53.73
40682,8980,58,Think and Grow Rich,Napoleon Hill,3,15.79,47.37
40683,8981,98,The Vanishing Half,Brit Bennett,2,16.28,32.56
40684,8981,25,The Way of Kings,Brandon Sanderson,2,31.94,63.88
40685,8982,84,The Handmaid's Tale,Margaret Atwood,3,12.96,38.88
40686,8982,86,"Where Are You Going, Bernadette",Maria Semple,1,16.6,16.6
40687,8982,2,To Kill a Mockingbird,Harper Lee,3,15.37,46.11
40688,8982,59,The Lean Startup,Eric Ries,1,16.99,16.99
40689,8983,33,Gone Girl,Gillian Flynn,3,14.37,43.11
40690,8983,72,Treasure Island,Robert Louis Stevenson,1,11.0,11.0
40691,8983,62,The Selfish Gene,Richard Dawkins,2,17.82,35.64
40692,8983,8,The Brothers Karamazov,Fyodor Dostoevsky,2,26.61,53.22
40693,8983,70,War and Peace,Leo Tolstoy,1,27.41,27.41
40694,8983,49,Frankenstein,Mary Shelley,3,12.18,36.54
40695,8984,66,The Sun and Her Flowers,Rupi Kaur,2,17.38,34.76
40696,8984,77,Life of Pi,Yann Martel,2,17.09,34.18
40697,8984,63,The Code Breaker,Walter Isaacson,3,22.58,67.74
40698,8984,79,The Time Traveler's Wife,Audrey Niffenegger,3,19.34,58.02
40699,8984,49,Frankenstein,Mary Shelley,2,13.41,26.82
40700,8984,32,The Girl with the Dragon Tattoo,Stieg Larsson,1,14.28,14.28
40701,8985,48,Dracula,Bram Stoker,2,15.85,31.7
40702,8985,56,The Republic,Plato,3,17.11,51.33
40703,8985,65,The Complete Poems of Emily Dickinson,Emily Dickinson,3,15.75,47.25
40704,8985,7,Jane Eyre,Charlotte Brontë,2,16.23,32.46
40705,8986,49,Frankenstein,Mary Shelley,2,11.79,23.58
40706,8986,26,"The Lion, the Witch and the Wardrobe",C.S. Lewis,2,10.96,21.92
40707,8986,55,Meditations,Marcus Aurelius,2,11.51,23.02
40708,8986,43,The Book Thief,Markus Zusak,1,14.68,14.68
40709,8986,33,Gone Girl,Gillian Flynn,2,16.8,33.6
40710,8986,95,The Song of Achilles,Madeline Miller,3,20.08,60.24
40711,8986,54,The Perks of Being a Wallflower,Stephen Chbosky,1,13.61,13.61
40712,8986,85,The Seven Moons of Maali Almeida,Shehan Karunatilaka,1,17.5,17.5
40713,8987,32,The Girl with the Dragon Tattoo,Stieg Larsson,2,19.86,39.72
40714,8987,23,A Game of Thrones,George R.R. Martin,2,20.35,40.7
40715,8987,10,The Odyssey,Homer,3,16.34,49.02
40716,8987,68,Don Quixote,Miguel de Cervantes,3,23.24,69.72
40717,8987,35,And Then There Were None,Agatha Christie,1,15.71,15.71
40718,8987,89,Project Hail Mary,Andy Weir,2,27.35,54.7
40719,8987,100,Anxious People,Fredrik Backman,2,18.32,36.64
40720,8988,60,Good to Great,Jim Collins,1,17.65,17.65
40721,8989,23,A Game of Thrones,George R.R. Martin,2,19.89,39.78
40722,8989,62,The Selfish Gene,Richard Dawkins,3,19.7,59.1
40723,8989,8,The Brothers Karamazov,Fyodor Dostoevsky,2,26.57,53.14
40724,8989,61,A Brief History of Time,Stephen Hawking,3,14.36,43.08
40725,8989,76,The Kite Runner,Khaled Hosseini,1,14.82,14.82
40726,8990,42,Atomic Habits,James Clear,2,16.11,32.22
40727,8990,58,Think and Grow Rich,Napoleon Hill,2,19.13,38.26
40728,8990,73,Robinson Crusoe,Daniel Defoe,1,14.24,14.24
40729,8990,63,The Code Breaker,Walter Isaacson,2,25.88,51.76
40730,8990,30,The Notebook,Nicholas Sparks,3,11.3,33.9
40731,8991,56,The Republic,Plato,3,13.64,40.92
40732,8992,64,Leaves of Grass,Walt Whitman,1,19.29,19.29
40733,8993,47,The Shining,Stephen King,3,14.29,42.87
40734,8993,23,A Game of Thrones,George R.R. Martin,3,15.51,46.53
40735,8993,91,Normal People,Sally Rooney,2,17.44,34.88
40736,8993,83,Klara and the Sun,Kazuo Ishiguro,2,25.87,51.74
40737,8993,60,Good to Great,Jim Collins,2,18.34,36.68
40738,8993,39,Educated,Tara Westover,3,23.59,70.77
40739,8993,4,One Hundred Years of Solitude,Gabriel García Márquez,1,18.76,18.76
40740,8994,31,Me Before You,Jojo Moyes,2,18.12,36.24
40741,8994,16,The Martian,Andy Weir,2,20.24,40.48
40742,8995,17,Neuromancer,William Gibson,2,18.91,37.82
40743,8995,3,The Catcher in the Rye,J.D. Salinger,2,17.3,34.6
40744,8995,11,1984,George Orwell,3,15.4,46.2
40745,8995,64,Leaves of Grass,Walt Whitman,1,18.52,18.52
40746,8995,26,"The Lion, the Witch and the Wardrobe",C.S. Lewis,3,10.68,32.04
40747,8995,39,Educated,Tara Westover,3,16.36,49.08
40748,8995,19,The Hitchhiker's Guide to the Galaxy,Douglas Adams,3,13.56,40.68
40749,8995,78,The Alchemist,Paulo Coelho,2,16.66,33.32
40750,8996,26,"The Lion, the Witch and the Wardrobe",C.S. Lewis,2,13.6,27.2
40751,8996,55,Meditations,Marcus Aurelius,2,14.86,29.72
40752,8996,81,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,2,16.77,33.54
40753,8997,61,A Brief History of Time,Stephen Hawking,3,13.06,39.18
40754,8997,12,Dune,Frank Herbert,1,14.33,14.33
40755,8997,58,Think and Grow Rich,Napoleon Hill,2,13.79,27.58
40756,8997,27,Pride and Prejudice,Jane Austen,3,12.31,36.93
40757,8997,2,To Kill a Mockingbird,Harper Lee,2,19.17,38.34
40758,8997,42,Atomic Habits,James Clear,1,15.57,15.57
40759,8997,83,Klara and the Sun,Kazuo Ishiguro,3,21.46,64.38
40760,8997,63,The Code Breaker,Walter Isaacson,3,23.7,71.1
40761,8998,99,Such a Fun Age,Kiley Reid,3,16.53,49.59
40762,8998,88,The Power,Naomi Alderman,1,14.53,14.53
40763,8998,12,Dune,Frank Herbert,3,14.07,42.21
40764,8998,71,Anna Karenina,Leo Tolstoy,1,20.11,20.11
40765,8998,81,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,2,16.84,33.68
40766,8998,46,Cold Mountain,Charles Frazier,2,19.13,38.26
40767,8998,60,Good to Great,Jim Collins,2,19.29,38.58
40768,8998,4,One Hundred Years of Solitude,Gabriel García Márquez,3,13.26,39.78
40769,8999,78,The Alchemist,Paulo Coelho,3,15.83,47.49
40770,8999,60,Good to Great,Jim Collins,1,20.34,20.34
40771,8999,92,The Guest List,Lucy Foley,3,18.73,56.19
40772,9000,38,Sapiens: A Brief History of Humankind,Yuval Noah Harari,2,13.62,27.24
40773,9000,37,The Murder of Roger Ackroyd,Agatha Christie,2,13.29,26.58
40774,9001,18,Ender's Game,Orson Scott Card,1,12.38,12.38
40775,9001,75,Into the Wild,Jon Krakauer,2,14.77,29.54
40776,9001,82,Circe,Madeline Miller,3,17.98,53.94
40777,9001,94,The Invisible Bridge,Julie Orringer,3,20.44,61.32
40778,9001,51,The Hunger Games,Suzanne Collins,3,16.81,50.43
40779,9001,61,A Brief History of Time,Stephen Hawking,2,17.76,35.52
40780,9001,70,War and Peace,Leo Tolstoy,1,20.92,20.92
40781,9001,42,Atomic Habits,James Clear,3,15.24,45.72
40782,9002,59,The Lean Startup,Eric Ries,3,22.17,66.51
40783,9002,29,Outlander,Diana Gabaldon,2,22.1,44.2
40784,9003,46,Cold Mountain,Charles Frazier,3,18.51,55.53
40785,9003,12,Dune,Frank Herbert,2,13.87,27.74
40786,9003,71,Anna Karenina,Leo Tolstoy,1,25.03,25.03
40787,9003,27,Pride and Prejudice,Jane Austen,3,14.16,42.48
40788,9003,22,The Hobbit,J.R.R. Tolkien,3,15.27,45.81
40789,9004,69,Les Misérables,Victor Hugo,1,23.71,23.71
40790,9004,37,The Murder of Roger Ackroyd,Agatha Christie,2,15.56,31.12
40791,9005,95,The Song of Achilles,Madeline Miller,2,16.6,33.2
40792,9005,16,The Martian,Andy Weir,3,17.68,53.04
40793,9005,14,Brave New World,Aldous Huxley,1,12.88,12.88
40794,9005,72,Treasure Island,Robert Louis Stevenson,2,13.64,27.28
40795,9005,44,All Quiet on the Western Front,Erich Maria Remarque,3,15.15,45.45
40796,9005,79,The Time Traveler's Wife,Audrey Niffenegger,2,19.23,38.46
40797,9005,39,Educated,Tara Westover,3,17.53,52.59
40798,9005,26,"The Lion, the Witch and the Wardrobe",C.S. Lewis,3,13.2,39.6
40799,9006,26,"The Lion, the Witch and the Wardrobe",C.S. Lewis,2,12.49,24.98
40800,9006,4,One Hundred Years of Solitude,Gabriel García Márquez,3,19.18,57.54
40801,9006,88,The Power,Naomi Alderman,2,20.11,40.22
40802,9006,51,The Hunger Games,Suzanne Collins,1,14.52,14.52
40803,9006,21,Harry Potter and the Philosopher's Stone,J.K. Rowling,1,12.01,12.01
40804,9006,30,The Notebook,Nicholas Sparks,1,15.58,15.58
40805,9006,38,Sapiens: A Brief History of Humankind,Yuval Noah Harari,2,15.05,30.1
40806,9006,11,1984,George Orwell,1,15.54,15.54
40807,9007,100,Anxious People,Fredrik Backman,1,16.07,16.07
40808,9007,39,Educated,Tara Westover,3,18.15,54.45
40809,9007,20,Blade Runner (Do Androids Dream of Electric Sheep?),Philip K. Dick,1,13.27,13.27
40810,9007,1,The Great Gatsby,F. Scott Fitzgerald,2,13.29,26.58
40811,9007,88,The Power,Naomi Alderman,1,17.44,17.44
40812,9007,46,Cold Mountain,Charles Frazier,2,13.67,27.34
40813,9007,66,The Sun and Her Flowers,Rupi Kaur,1,14.61,14.61
40814,9007,24,The Name of the Wind,Patrick Rothfuss,3,15.05,45.15
40815,9008,49,Frankenstein,Mary Shelley,3,11.44,34.32
40816,9009,42,Atomic Habits,James Clear,3,21.17,63.51
40817,9009,25,The Way of Kings,Brandon Sanderson,3,28.95,86.85
40818,9010,83,Klara and the Sun,Kazuo Ishiguro,1,29.58,29.58
40819,9010,66,The Sun and Her Flowers,Rupi Kaur,3,16.75,50.25
40820,9011,10,The Odyssey,Homer,3,18.49,55.47
40821,9011,84,The Handmaid's Tale,Margaret Atwood,3,16.5,49.5
40822,9011,5,Moby Dick,Herman Melville,2,16.92,33.84
40823,9012,18,Ender's Game,Orson Scott Card,3,15.77,47.31
40824,9012,78,The Alchemist,Paulo Coelho,2,15.73,31.46
40825,9012,83,Klara and the Sun,Kazuo Ishiguro,3,26.67,80.01
40826,9013,35,And Then There Were None,Agatha Christie,1,13.45,13.45
40827,9013,75,Into the Wild,Jon Krakauer,1,13.83,13.83
40828,9014,16,The Martian,Andy Weir,3,14.77,44.31
40829,9015,69,Les Misérables,Victor Hugo,1,22.1,22.1
40830,9015,7,Jane Eyre,Charlotte Brontë,1,12.64,12.64
40831,9015,6,The Lord of the Rings: The Fellowship of the Ring,J.R.R. Tolkien,1,21.56,21.56
40832,9016,88,The Power,Naomi Alderman,3,18.92,56.76
40833,9017,6,The Lord of the Rings: The Fellowship of the Ring,J.R.R. Tolkien,1,20.15,20.15
40834,9017,36,The Silent Patient,Alex Michaelides,2,17.01,34.02
40835,9017,45,The Pillars of the Earth,Ken Follett,1,19.14,19.14
40836,9018,79,The Time Traveler's Wife,Audrey Niffenegger,2,15.62,31.24
40837,9018,11,1984,George Orwell,1,13.14,13.14
40838,9018,10,The Odyssey,Homer,3,15.56,46.68
40839,9018,34,The Da Vinci Code,Dan Brown,3,15.58,46.74
40840,9018,72,Treasure Island,Robert Louis Stevenson,2,12.09,24.18
40841,9018,67,The Divine Comedy,Dante Alighieri,3,20.25,60.75
40842,9018,45,The Pillars of the Earth,Ken Follett,2,19.39,38.78
40843,9019,14,Brave New World,Aldous Huxley,1,18.28,18.28
40844,9020,19,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1,16.13,16.13
40845,9021,92,The Guest List,Lucy Foley,2,14.12,28.24
40846,9021,15,Fahrenheit 451,Ray Bradbury,2,12.3,24.6
40847,9021,94,The Invisible Bridge,Julie Orringer,2,19.92,39.84
40848,9021,93,The Invisible Life of Addie LaRue,V.E. Schwab,1,20.97,20.97
40849,9021,71,Anna Karenina,Leo Tolstoy,2,20.13,40.26
40850,9021,37,The Murder of Roger Ackroyd,Agatha Christie,2,11.54,23.08
40851,9021,26,"The Lion, the Witch and the Wardrobe",C.S. Lewis,2,13.29,26.58
40852,9022,34,The Da Vinci Code,Dan Brown,3,21.0,63.0
40853,9022,93,The Invisible Life of Addie LaRue,V.E. Schwab,2,21.15,42.3
40854,9022,18,Ender's Game,Orson Scott Card,1,15.44,15.44
40855,9023,13,Foundation,Isaac Asimov,1,12.36,12.36
40856,9023,89,Project Hail Mary,Andy Weir,3,23.63,70.89
40857,9023,73,Robinson Crusoe,Daniel Defoe,2,12.23,24.46
40858,9023,70,War and Peace,Leo Tolstoy,3,19.98,59.94
40859,9023,77,Life of Pi,Yann Martel,1,12.82,12.82
40860,9023,85,The Seven Moons of Maali Almeida,Shehan Karunatilaka,1,14.76,14.76
40861,9023,79,The Time Traveler's Wife,Audrey Niffenegger,1,16.64,16.64
40862,9023,30,The Notebook,Nicholas Sparks,2,13.49,26.98
40863,9024,90,The Thursday Murder Club,Richard Osman,2,14.52,29.04
40864,9024,15,Fahrenheit 451,Ray Bradbury,1,13.36,13.36
40865,9024,24,The Name of the Wind,Patrick Rothfuss,2,19.84,39.68
40866,9024,80,Where the Crawdads Sing,Delia Owens,2,17.33,34.66
40867,9025,54,The Perks of Being a Wallflower,Stephen Chbosky,1,13.71,13.71
40868,9025,81,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,3,20.05,60.15
40869,9025,42,Atomic Habits,James Clear,1,14.57,14.57
40870,9025,43,The Book Thief,Markus Zusak,3,18.39,55.17
40871,9025,39,Educated,Tara Westover,1,19.85,19.85
40872,9025,16,The Martian,Andy Weir,2,18.21,36.42
40873,9025,40,The Immortal Life of Henrietta Lacks,Rebecca Skloot,3,17.77,53.31
40874,9026,56,The Republic,Plato,2,18.79,37.58
40875,9026,17,Neuromancer,William Gibson,2,14.39,28.78
40876,9027,65,The Complete Poems of Emily Dickinson,Emily Dickinson,2,19.81,39.62
40877,9028,66,The Sun and Her Flowers,Rupi Kaur,3,14.62,43.86
40878,9028,73,Robinson Crusoe,Daniel Defoe,2,13.15,26.3
40879,9028,37,The Murder of Roger Ackroyd,Agatha Christie,2,14.7,29.4
40880,9028,5,Moby Dick,Herman Melville,2,16.47,32.94
40881,9028,75,Into the Wild,Jon Krakauer,1,13.41,13.41
40882,9028,71,Anna Karenina,Leo Tolstoy,3,17.85,53.55
40883,9029,62,The Selfish Gene,Richard Dawkins,2,18.4,36.8
40884,9029,100,Anxious People,Fredrik Backman,1,15.38,15.38
40885,9029,50,It,Stephen King,1,21.18,21.18
40886,9030,9,Wuthering Heights,Emily Brontë,1,15.2,15.2
40887,9030,14,Brave New World,Aldous Huxley,3,12.8,38.4
40888,9031,86,"Where Are You Going, Bernadette",Maria Semple,2,19.11,38.22
40889,9031,95,The Song of Achilles,Madeline Miller,3,18.72,56.16
40890,9031,93,The Invisible Life of Addie LaRue,V.E. Schwab,1,19.05,19.05
40891,9032,16,The Martian,Andy Weir,2,17.0,34.0
40892,9032,52,The Fault in Our Stars,John Green,2,11.32,22.64
40893,9032,36,The Silent Patient,Alex Michaelides,3,21.1,63.3
40894,9032,83,Klara and the Sun,Kazuo Ishiguro,1,27.82,27.82
40895,9032,25,The Way of Kings,Brandon Sanderson,1,26.39,26.39
40896,9032,69,Les Misérables,Victor Hugo,3,25.37,76.11
40897,9032,44,All Quiet on the Western Front,Erich Maria Remarque,1,16.81,16.81
40898,9033,38,Sapiens: A Brief History of Humankind,Yuval Noah Harari,2,16.16,32.32
40899,9033,36,The Silent Patient,Alex Michaelides,2,15.61,31.22
40900,9034,13,Foundation,Isaac Asimov,2,16.09,32.18
40901,9034,41,Becoming,Michelle Obama,3,23.58,70.74
40902,9034,25,The Way of Kings,Brandon Sanderson,1,32.69,32.69
40903,9034,65,The Complete Poems of Emily Dickinson,Emily Dickinson,2,20.64,41.28
40904,9034,67,The Divine Comedy,Dante Alighieri,2,21.38,42.76
40905,9034,42,Atomic Habits,James Clear,1,15.3,15.3
40906,9034,2,To Kill a Mockingbird,Harper Lee,1,15.16,15.16
40907,9034,76,The Kite Runner,Khaled Hosseini,2,16.87,33.74
40908,9035,37,The Murder of Roger Ackroyd,Agatha Christie,1,14.93,14.93
40909,9035,51,The Hunger Games,Suzanne Collins,2,12.38,24.76
40910,9035,90,The Thursday Murder Club,Richard Osman,2,17.81,35.62
40911,9035,76,The Kite Runner,Khaled Hosseini,1,18.84,18.84
40912,9035,100,Anxious People,Fredrik Backman,1,18.81,18.81
40913,9035,5,Moby Dick,Herman Melville,3,12.69,38.07
40914,9035,70,War and Peace,Leo Tolstoy,3,21.75,65.25
40915,9035,60,Good to Great,Jim Collins,2,14.87,29.74
40916,9036,5,Moby Dick,Herman Melville,2,16.83,33.66
40917,9036,20,Blade Runner (Do Androids Dream of Electric Sheep?),Philip K. Dick,1,13.13,13.13
40918,9036,12,Dune,Frank Herbert,2,18.86,37.72
40919,9036,74,The Adventures of Tom Sawyer,Mark Twain,3,10.01,30.03
40920,9037,86,"Where Are You Going, Bernadette",Maria Semple,1,14.69,14.69
40921,9037,14,Brave New World,Aldous Huxley,2,14.16,28.32
40922,9037,27,Pride and Prejudice,Jane Austen,3,14.04,42.12
40923,9037,2,To Kill a Mockingbird,Harper Lee,2,20.62,41.24
40924,9037,83,Klara and the Sun,Kazuo Ishiguro,2,21.86,43.72
40925,9037,6,The Lord of the Rings: The Fellowship of the Ring,J.R.R. Tolkien,1,18.64,18.64
40926,9037,70,War and Peace,Leo Tolstoy,2,25.48,50.96
40927,9038,54,The Perks of Being a Wallflower,Stephen Chbosky,1,13.56,13.56
40928,9038,89,Project Hail Mary,Andy Weir,2,26.69,53.38
40929,9038,1,The Great Gatsby,F. Scott Fitzgerald,2,14.97,29.94
40930,9038,69,Les Misérables,Victor Hugo,2,25.7,51.4
40931,9038,67,The Divine Comedy,Dante Alighieri,3,22.15,66.45
40932,9038,6,The Lord of the Rings: The Fellowship of the Ring,J.R.R. Tolkien,3,18.17,54.51
40933,9038,74,The Adventures of Tom Sawyer,Mark Twain,2,10.36,20.72
40934,9038,72,Treasure Island,Robert Louis Stevenson,1,12.13,12.13
40935,9039,17,Neuromancer,William Gibson,3,13.52,40.56
40936,9039,25,The Way of Kings,Brandon Sanderson,2,33.24,66.48
40937,9039,80,Where the Crawdads Sing,Delia Owens,2,19.08,38.16
40938,9039,86,"Where Are You Going, Bernadette",Maria Semple,2,15.78,31.56
40939,9039,46,Cold Mountain,Charles Frazier,1,18.93,18.93
40940,9039,72,Treasure Island,Robert Louis Stevenson,3,11.37,34.11
40941,9039,51,The Hunger Games,Suzanne Collins,3,12.24,36.72
40942,9039,22,The Hobbit,J.R.R. Tolkien,2,17.95,35.9
40943,9040,37,The Murder of Roger Ackroyd,Agatha Christie,3,14.79,44.37
40944,9041,57,Man's Search for Meaning,Viktor E. Frankl,1,13.6,13.6
40945,9041,17,Neuromancer,William Gibson,3,15.63,46.89
40946,9041,67,The Divine Comedy,Dante Alighieri,2,22.11,44.22
40947,9041,32,The Girl with the Dragon Tattoo,Stieg Larsson,3,18.03,54.09
40948,9042,72,Treasure Island,Robert Louis Stevenson,1,11.76,11.76
40949,9042,66,The Sun and Her Flowers,Rupi Kaur,2,16.66,33.32
40950,9042,7,Jane Eyre,Charlotte Brontë,1,15.59,15.59
40951,9042,39,Educated,Tara Westover,2,20.56,41.12
40952,9042,53,Divergent,Veronica Roth,2,17.76,35.52
40953,9042,50,It,Stephen King,1,22.31,22.31
40954,9042,71,Anna Karenina,Leo Tolstoy,1,19.76,19.76
40955,9042,48,Dracula,Bram Stoker,2,15.49,30.98
40956,9043,49,Frankenstein,Mary Shelley,2,14.41,28.82
40957,9043,23,A Game of Thrones,George R.R. Martin,2,19.7,39.4
40958,9043,9,Wuthering Heights,Emily Brontë,3,11.22,33.66
40959,9043,10,The Odyssey,Homer,1,14.32,14.32
40960,9043,89,Project Hail Mary,Andy Weir,1,26.08,26.08
40961,9043,15,Fahrenheit 451,Ray Bradbury,1,14.35,14.35
40962,9043,17,Neuromancer,William Gibson,1,12.94,12.94
40963,9043,35,And Then There Were None,Agatha Christie,1,12.35,12.35
40964,9044,74,The Adventures of Tom Sawyer,Mark Twain,3,10.2,30.6
40965,9045,47,The Shining,Stephen King,3,20.14,60.42
40966,9045,78,The Alchemist,Paulo Coelho,2,14.2,28.4
40967,9046,36,The Silent Patient,Alex Michaelides,1,18.16,18.16
40968,9046,30,The Notebook,Nicholas Sparks,3,13.51,40.53
40969,9046,58,Think and Grow Rich,Napoleon Hill,2,19.4,38.8
40970,9046,10,The Odyssey,Homer,1,15.83,15.83
40971,9046,73,Robinson Crusoe,Daniel Defoe,3,10.4,31.2
40972,9047,66,The Sun and Her Flowers,Rupi Kaur,2,13.34,26.68
40973,9047,12,Dune,Frank Herbert,1,19.19,19.19
40974,9047,19,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1,12.89,12.89
40975,9047,75,Into the Wild,Jon Krakauer,1,14.7,14.7
40976,9047,22,The Hobbit,J.R.R. Tolkien,2,16.45,32.9
40977,9047,85,The Seven Moons of Maali Almeida,Shehan Karunatilaka,2,16.58,33.16
40978,9048,48,Dracula,Bram Stoker,2,12.57,25.14
40979,9048,61,A Brief History of Time,Stephen Hawking,2,17.59,35.18
40980,9048,5,Moby Dick,Herman Melville,2,12.86,25.72
40981,9049,29,Outlander,Diana Gabaldon,1,18.12,18.12
40982,9049,83,Klara and the Sun,Kazuo Ishiguro,2,23.71,47.42
40983,9049,5,Moby Dick,Herman Melville,3,17.49,52.47
40984,9049,37,The Murder of Roger Ackroyd,Agatha Christie,1,14.42,14.42
40985,9049,91,Normal People,Sally Rooney,2,13.72,27.44
40986,9049,42,Atomic Habits,James Clear,2,16.14,32.28
40987,9049,34,The Da Vinci Code,Dan Brown,2,15.62,31.24
40988,9050,80,Where the Crawdads Sing,Delia Owens,3,13.78,41.34
40989,9050,71,Anna Karenina,Leo Tolstoy,2,20.44,40.88
40990,9050,68,Don Quixote,Miguel de Cervantes,3,18.44,55.32
40991,9051,61,A Brief History of Time,Stephen Hawking,3,17.44,52.32
40992,9051,26,"The Lion, the Witch and the Wardrobe",C.S. Lewis,3,10.79,32.37
40993,9051,75,Into the Wild,Jon Krakauer,3,16.95,50.85
40994,9052,35,And Then There Were None,Agatha Christie,3,17.82,53.46
40995,9052,27,Pride and Prejudice,Jane Austen,2,13.48,26.96
40996,9053,50,It,Stephen King,3,18.77,56.31
40997,9053,6,The Lord of the Rings: The Fellowship of the Ring,J.R.R. Tolkien,3,15.66,46.98
40998,9053,54,The Perks of Being a Wallflower,Stephen Chbosky,1,14.46,14.46
40999,9053,4,One Hundred Years of Solitude,Gabriel García Márquez,2,13.3,26.6
41000,9054,29,Outlander,Diana Gabaldon,1,23.6,23.6
41001,9054,45,The Pillars of the Earth,Ken Follett,3,20.54,61.62
41002,9054,87,The Midnight Library,Matt Haig,2,17.03,34.06
41003,9054,86,"Where Are You Going, Bernadette",Maria Semple,3,14.53,43.59
41004,9055,19,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1,16.19,16.19
41005,9056,13,Foundation,Isaac Asimov,1,15.62,15.62
41006,9056,82,Circe,Madeline Miller,2,16.11,32.22
41007,9056,32,The Girl with the Dragon Tattoo,Stieg Larsson,3,16.48,49.44
41008,9056,22,The Hobbit,J.R.R. Tolkien,1,13.53,13.53
41009,9056,62,The Selfish Gene,Richard Dawkins,2,15.53,31.06
41010,9056,99,Such a Fun Age,Kiley Reid,1,18.72,18.72
41011,9056,29,Outlander,Diana Gabaldon,1,21.58,21.58
41012,9056,1,The Great Gatsby,F. Scott Fitzgerald,1,12.89,12.89
41013,9057,92,The Guest List,Lucy Foley,2,18.92,37.84
41014,9057,75,Into the Wild,Jon Krakauer,1,17.5,17.5
41015,9057,63,The Code Breaker,Walter Isaacson,2,21.63,43.26
41016,9057,89,Project Hail Mary,Andy Weir,3,22.84,68.52
41017,9057,60,Good to Great,Jim Collins,3,18.25,54.75
41018,9058,13,Foundation,Isaac Asimov,1,17.3,17.3
41019,9058,96,Big Little Lies,Liane Moriarty,1,18.76,18.76
41020,9058,37,The Murder of Roger Ackroyd,Agatha Christie,3,15.22,45.66
41021,9058,17,Neuromancer,William Gibson,3,16.24,48.72
41022,9058,7,Jane Eyre,Charlotte Brontë,2,11.32,22.64
41023,9058,18,Ender's Game,Orson Scott Card,1,15.2,15.2
41024,9058,86,"Where Are You Going, Bernadette",Maria Semple,3,16.64,49.92
41025,9059,43,The Book Thief,Markus Zusak,2,19.73,39.46
41026,9059,89,Project Hail Mary,Andy Weir,3,20.4,61.2
41027,9059,78,The Alchemist,Paulo Coelho,3,16.42,49.26
41028,9059,41,Becoming,Michelle Obama,2,25.3,50.6
41029,9059,48,Dracula,Bram Stoker,3,15.79,47.37
41030,9060,55,Meditations,Marcus Aurelius,2,14.49,28.98
41031,9060,73,Robinson Crusoe,Daniel Defoe,1,12.36,12.36
